call_id,customer_id,agent_id,call_date_time,call_duration_sec,issue_category,call_status,resolution_status,first_call_resolution
7161,2416,48,2025-02-14 19:03:00,769,Loan Status,Escalated,Resolved,0
7162,4387,3,2025-05-16 20:46:00,501,Technical,Escalated,Resolved,1
7163,3123,96,2025-05-08 12:26:00,414,Product Inquiry,Dropped,Pending,0
7164,1598,82,2025-05-14 23:21:00,32,Technical,Escalated,Resolved,1
7165,4341,5,2025-02-15 09:06:00,612,Product Inquiry,Completed,Escalated,0
7166,1224,56,2025-05-16 05:03:00,126,Technical,Dropped,Resolved,1
7167,2553,38,2025-02-04 06:37:00,626,Complaint,Dropped,Pending,0
7168,3160,78,2025-04-18 10:35:00,780,Product Inquiry,Escalated,Pending,0
7169,3298,43,2025-01-12 12:31:00,717,Product Inquiry,Dropped,Pending,0
7170,4304,62,2025-05-05 18:59:00,672,Billing,Escalated,Pending,0
7171,1840,11,2025-04-19 04:02:00,718,Technical,Completed,Escalated,1
7172,2814,77,2025-04-25 07:59:00,642,Product Inquiry,Completed,Pending,0
7173,1713,4,2025-01-01 01:11:00,729,Product Inquiry,Completed,Pending,1
7174,2106,95,2025-04-02 03:27:00,382,Complaint,Escalated,Pending,0
7175,1124,60,2025-03-14 01:31:00,1051,Technical,Dropped,Resolved,0
7176,4246,63,2024-12-29 12:22:00,210,Loan Status,Escalated,Resolved,0
7177,2092,44,2025-01-03 00:37:00,506,Technical,Completed,Escalated,0
7178,4118,4,2025-04-23 17:03:00,695,Loan Status,Completed,Escalated,0
7179,3931,10,2025-01-29 21:38:00,1110,Product Inquiry,Completed,Resolved,1
7180,2279,29,2025-04-10 06:33:00,451,Technical,Dropped,Resolved,1
7181,2750,63,2025-04-10 21:19:00,934,Technical,Completed,Pending,0
7182,1029,50,2025-04-08 00:22:00,1099,Technical,Escalated,Escalated,0
7183,3328,99,2025-02-23 13:12:00,891,Technical,Escalated,Escalated,1
7184,3971,13,2025-03-30 19:11:00,115,Technical,Dropped,Resolved,1
7185,3017,16,2025-05-06 23:22:00,776,Billing,Dropped,Pending,0
7186,4308,45,2025-04-09 15:26:00,922,Billing,Completed,Pending,1
7187,4319,86,2025-05-18 20:05:00,623,Product Inquiry,Dropped,Pending,0
7188,3415,59,2025-06-03 07:15:00,207,Loan Status,Completed,Resolved,0
7189,1494,13,2025-02-19 21:19:00,1146,Technical,Completed,Resolved,1
7190,4096,54,2025-04-10 13:31:00,222,Complaint,Dropped,Pending,0
7191,2609,41,2025-03-08 04:51:00,1199,Product Inquiry,Completed,Escalated,0
7192,1717,54,2025-02-08 09:20:00,824,Product Inquiry,Completed,Resolved,0
7193,4561,30,2025-01-28 10:17:00,516,Technical,Dropped,Resolved,0
7194,2016,21,2025-03-28 12:34:00,671,Technical,Dropped,Resolved,1
7195,4565,43,2025-05-07 06:34:00,496,Loan Status,Dropped,Pending,0
7196,2337,81,2025-05-16 02:18:00,474,Billing,Dropped,Escalated,0
7197,1605,44,2025-05-22 10:28:00,915,Product Inquiry,Completed,Escalated,0
7198,1374,34,2025-01-01 20:15:00,918,Product Inquiry,Dropped,Pending,0
7199,3686,96,2025-04-22 04:24:00,120,Technical,Dropped,Resolved,1
7200,2960,64,2025-04-14 05:31:00,92,Product Inquiry,Dropped,Escalated,0
7201,2048,75,2025-02-16 21:48:00,44,Complaint,Completed,Pending,1
7202,2357,57,2025-03-03 18:07:00,1044,Loan Status,Dropped,Pending,1
7203,4426,8,2025-01-14 14:02:00,762,Technical,Dropped,Resolved,0
7204,1115,93,2025-03-02 00:27:00,1187,Loan Status,Escalated,Resolved,0
7205,3095,46,2025-03-10 05:02:00,323,Product Inquiry,Completed,Resolved,0
7206,4809,16,2025-02-07 23:07:00,845,Billing,Completed,Pending,1
7207,2801,34,2025-06-04 06:24:00,287,Billing,Dropped,Pending,1
7208,3146,44,2025-02-09 01:54:00,742,Complaint,Dropped,Resolved,1
7209,2482,74,2025-03-09 07:15:00,191,Complaint,Escalated,Resolved,1
7210,2546,47,2025-02-23 07:07:00,1051,Technical,Completed,Resolved,1
7211,2620,24,2025-06-06 17:54:00,456,Complaint,Escalated,Resolved,1
7212,3452,38,2025-01-15 18:22:00,53,Product Inquiry,Completed,Resolved,0
7213,4285,14,2025-04-10 08:31:00,1027,Technical,Completed,Pending,1
7214,1684,74,2025-01-16 18:09:00,1155,Billing,Dropped,Escalated,0
7215,3950,12,2025-02-12 15:58:00,658,Loan Status,Escalated,Resolved,0
7216,3550,10,2025-04-11 01:09:00,574,Loan Status,Escalated,Pending,0
7217,4792,21,2025-01-08 02:13:00,328,Product Inquiry,Dropped,Pending,0
7218,2471,10,2025-06-02 01:28:00,1070,Product Inquiry,Escalated,Resolved,1
7219,3941,57,2025-01-10 01:03:00,1060,Complaint,Dropped,Resolved,0
7220,2599,18,2025-04-27 05:21:00,984,Product Inquiry,Completed,Escalated,1
7221,3305,3,2025-05-29 01:23:00,577,Loan Status,Escalated,Pending,1
7222,3891,67,2025-04-10 16:07:00,300,Technical,Escalated,Pending,0
7223,3168,72,2025-04-06 09:36:00,99,Loan Status,Escalated,Resolved,0
7224,1809,97,2025-05-17 12:54:00,257,Complaint,Dropped,Pending,0
7225,1977,53,2025-05-20 03:25:00,1122,Product Inquiry,Dropped,Pending,1
7226,3101,18,2025-04-30 23:27:00,266,Billing,Escalated,Escalated,1
7227,4066,62,2025-02-04 13:16:00,226,Complaint,Completed,Pending,0
7228,2354,78,2025-05-29 08:58:00,1160,Billing,Dropped,Pending,0
7229,1783,8,2025-02-28 14:11:00,1199,Technical,Escalated,Pending,0
7230,1240,19,2025-04-18 19:23:00,398,Loan Status,Completed,Pending,1
7231,2778,17,2025-02-16 17:56:00,1179,Billing,Dropped,Resolved,0
7232,2553,42,2025-02-04 23:15:00,846,Product Inquiry,Escalated,Escalated,0
7233,1482,90,2025-05-12 17:04:00,913,Billing,Dropped,Escalated,0
7234,2012,75,2025-06-08 11:09:00,749,Complaint,Completed,Escalated,1
7235,1186,66,2025-01-11 00:06:00,744,Loan Status,Completed,Resolved,0
7236,2881,62,2025-05-04 14:32:00,668,Technical,Dropped,Resolved,0
7237,3703,12,2025-03-30 18:41:00,825,Complaint,Escalated,Resolved,1
7238,3309,16,2025-06-05 20:38:00,371,Product Inquiry,Completed,Escalated,1
7239,1952,31,2025-04-15 14:59:00,184,Billing,Dropped,Escalated,1
7240,2387,16,2025-03-24 15:18:00,1006,Product Inquiry,Escalated,Resolved,0
7241,1490,36,2025-06-05 13:35:00,1189,Billing,Completed,Escalated,1
7242,1430,32,2025-02-27 18:59:00,485,Loan Status,Completed,Resolved,0
7243,1238,14,2025-01-29 21:26:00,61,Technical,Completed,Resolved,1
7244,3351,59,2025-06-07 05:00:00,1033,Loan Status,Escalated,Pending,0
7245,3345,74,2025-01-02 22:32:00,1068,Loan Status,Dropped,Pending,1
7246,1075,59,2025-02-07 00:13:00,157,Technical,Escalated,Pending,1
7247,4771,30,2025-04-05 11:42:00,453,Product Inquiry,Dropped,Resolved,0
7248,2356,4,2025-01-23 14:07:00,125,Technical,Dropped,Resolved,0
7249,2923,68,2025-05-08 08:36:00,844,Billing,Escalated,Escalated,0
7250,4046,80,2024-12-27 17:46:00,642,Billing,Completed,Resolved,1
7251,2781,73,2025-04-20 10:36:00,1171,Loan Status,Escalated,Pending,0
7252,3689,22,2025-03-07 21:55:00,551,Complaint,Escalated,Pending,1
7253,4545,100,2025-05-08 17:52:00,1170,Billing,Completed,Pending,0
7254,1826,43,2025-05-16 09:51:00,253,Loan Status,Dropped,Resolved,1
7255,4994,57,2025-06-15 07:43:00,277,Complaint,Dropped,Escalated,0
7256,3330,32,2025-06-15 08:43:00,1004,Technical,Escalated,Resolved,0
7257,1590,96,2025-03-09 14:23:00,678,Complaint,Completed,Escalated,0
7258,3119,62,2025-04-12 23:16:00,771,Product Inquiry,Dropped,Resolved,0
7259,4334,60,2025-01-10 23:51:00,891,Loan Status,Dropped,Escalated,0
7260,3750,8,2025-02-21 16:59:00,581,Loan Status,Completed,Pending,0
7261,2902,53,2025-01-01 17:50:00,813,Loan Status,Escalated,Escalated,1
7262,2910,43,2025-06-18 10:23:00,1078,Billing,Dropped,Escalated,1
7263,1574,10,2025-04-26 13:58:00,167,Product Inquiry,Dropped,Pending,1
7264,4047,64,2025-06-16 22:11:00,955,Complaint,Completed,Resolved,0
7265,1891,61,2025-01-04 07:06:00,38,Technical,Completed,Pending,0
7266,3059,34,2024-12-27 02:12:00,598,Complaint,Dropped,Pending,1
7267,1140,24,2025-04-10 14:08:00,331,Product Inquiry,Dropped,Pending,1
7268,2789,6,2025-01-13 09:22:00,660,Complaint,Escalated,Pending,0
7269,4626,12,2025-04-22 02:23:00,200,Product Inquiry,Escalated,Pending,1
7270,1016,20,2025-03-21 08:32:00,913,Billing,Dropped,Resolved,0
7271,2086,45,2025-04-13 08:00:00,541,Product Inquiry,Escalated,Escalated,0
7272,1252,13,2025-04-09 04:49:00,398,Product Inquiry,Dropped,Escalated,0
7273,1464,12,2025-01-11 03:11:00,404,Product Inquiry,Escalated,Escalated,1
7274,1375,11,2025-04-21 22:09:00,233,Product Inquiry,Escalated,Pending,1
7275,2827,80,2025-01-23 17:31:00,86,Complaint,Dropped,Resolved,0
7276,4028,71,2025-02-02 09:10:00,686,Loan Status,Dropped,Resolved,1
7277,1519,30,2025-01-11 21:35:00,1078,Billing,Escalated,Pending,0
7278,2860,21,2025-06-13 06:20:00,1108,Technical,Completed,Pending,0
7279,1089,30,2025-01-21 00:10:00,176,Complaint,Dropped,Pending,1
7280,1719,70,2025-06-16 10:54:00,1006,Complaint,Dropped,Pending,1
7281,3851,7,2025-02-16 07:22:00,1140,Complaint,Dropped,Escalated,0
7282,3843,44,2025-03-30 22:47:00,1034,Product Inquiry,Completed,Pending,0
7283,1629,54,2025-06-07 21:07:00,951,Technical,Dropped,Escalated,1
7284,2884,2,2025-05-08 12:15:00,101,Complaint,Dropped,Resolved,0
7285,4246,27,2025-03-06 13:56:00,779,Complaint,Escalated,Escalated,0
7286,1075,18,2025-03-24 05:56:00,982,Technical,Completed,Escalated,0
7287,4684,84,2025-01-27 13:21:00,165,Loan Status,Completed,Resolved,0
7288,1925,33,2025-03-23 15:37:00,1099,Loan Status,Escalated,Resolved,1
7289,4734,81,2025-03-16 21:46:00,546,Billing,Completed,Escalated,1
7290,3447,67,2025-06-14 03:36:00,1065,Technical,Completed,Resolved,0
7291,2805,20,2025-04-09 09:34:00,56,Technical,Escalated,Escalated,1
7292,1969,96,2025-05-24 09:29:00,113,Product Inquiry,Escalated,Pending,0
7293,2094,13,2025-02-03 14:37:00,577,Complaint,Completed,Escalated,1
7294,3028,100,2025-01-31 19:46:00,1105,Loan Status,Completed,Resolved,0
7295,4251,41,2025-03-21 06:06:00,103,Product Inquiry,Completed,Escalated,0
7296,4195,40,2025-05-06 16:06:00,519,Billing,Dropped,Resolved,0
7297,2404,17,2025-01-10 00:27:00,41,Loan Status,Completed,Resolved,0
7298,4364,86,2025-06-01 02:00:00,700,Complaint,Completed,Resolved,1
7299,3844,79,2025-04-23 15:51:00,632,Billing,Escalated,Resolved,0
7300,1194,79,2025-01-08 12:49:00,701,Billing,Completed,Pending,0
7301,4982,12,2025-02-14 15:02:00,1031,Complaint,Completed,Escalated,1
7302,1227,8,2025-03-17 14:14:00,861,Product Inquiry,Completed,Resolved,0
7303,4502,86,2025-06-21 10:39:00,1157,Complaint,Escalated,Resolved,1
7304,2459,93,2025-05-01 23:28:00,632,Technical,Escalated,Pending,1
7305,4858,12,2025-05-07 07:28:00,344,Loan Status,Completed,Resolved,0
7306,1460,36,2025-04-21 20:16:00,822,Complaint,Escalated,Escalated,0
7307,1617,9,2025-02-18 06:01:00,97,Loan Status,Escalated,Pending,0
7308,4092,16,2025-05-04 08:19:00,1196,Technical,Dropped,Pending,1
7309,1063,89,2025-04-02 00:37:00,226,Technical,Escalated,Pending,1
7310,3212,14,2025-02-05 21:09:00,694,Technical,Completed,Pending,0
7311,3074,34,2025-06-09 12:39:00,551,Complaint,Completed,Pending,0
7312,4382,90,2025-01-15 09:59:00,219,Product Inquiry,Dropped,Pending,0
7313,4059,94,2025-02-23 09:46:00,41,Loan Status,Completed,Pending,1
7314,1284,88,2025-04-25 19:25:00,992,Complaint,Dropped,Resolved,1
7315,2683,52,2025-04-04 06:24:00,1082,Billing,Dropped,Resolved,0
7316,3328,84,2025-06-15 11:02:00,1018,Product Inquiry,Escalated,Resolved,0
7317,1837,82,2025-04-21 01:03:00,584,Loan Status,Escalated,Resolved,1
7318,1830,45,2025-04-21 22:58:00,117,Product Inquiry,Dropped,Escalated,1
7319,2187,82,2025-04-07 06:56:00,885,Complaint,Dropped,Resolved,0
7320,4969,47,2025-01-06 09:42:00,502,Loan Status,Completed,Resolved,1
7321,3965,85,2025-04-30 18:15:00,140,Complaint,Completed,Escalated,1
7322,1223,19,2025-05-13 20:10:00,450,Technical,Escalated,Pending,0
7323,1783,65,2025-01-02 01:59:00,98,Billing,Completed,Escalated,1
7324,4217,39,2025-05-14 20:22:00,148,Billing,Escalated,Pending,0
7325,4012,10,2025-03-02 11:44:00,808,Technical,Dropped,Pending,0
7326,1949,1,2025-05-29 23:19:00,276,Product Inquiry,Completed,Pending,0
7327,4939,61,2025-03-05 21:42:00,860,Product Inquiry,Escalated,Resolved,0
7328,4101,100,2025-03-27 11:04:00,51,Complaint,Completed,Escalated,0
7329,1044,72,2025-01-26 06:32:00,428,Billing,Dropped,Escalated,1
7330,2810,29,2025-04-12 09:06:00,355,Product Inquiry,Dropped,Pending,1
7331,1470,28,2025-01-15 03:42:00,631,Complaint,Escalated,Pending,1
7332,3081,42,2025-05-09 17:11:00,675,Technical,Escalated,Resolved,0
7333,3700,30,2025-02-10 16:52:00,381,Complaint,Dropped,Resolved,0
7334,4498,32,2025-06-12 05:54:00,840,Technical,Dropped,Resolved,1
7335,1829,50,2025-04-07 02:26:00,433,Billing,Dropped,Resolved,1
7336,2909,57,2025-05-13 04:44:00,666,Billing,Escalated,Escalated,1
7337,3268,5,2025-03-09 14:51:00,731,Product Inquiry,Escalated,Pending,1
7338,2891,49,2025-04-08 18:13:00,352,Complaint,Escalated,Pending,0
7339,3581,85,2025-05-08 10:02:00,623,Billing,Dropped,Resolved,1
7340,1691,100,2025-05-03 20:00:00,256,Loan Status,Completed,Pending,1
7341,2390,32,2025-06-16 02:04:00,209,Product Inquiry,Dropped,Resolved,1
7342,1931,73,2025-03-03 13:07:00,999,Loan Status,Escalated,Escalated,0
7343,1840,52,2025-03-22 04:40:00,1019,Complaint,Escalated,Pending,1
7344,4814,34,2025-05-09 17:38:00,980,Loan Status,Escalated,Escalated,1
7345,4058,7,2025-03-06 18:21:00,865,Complaint,Dropped,Pending,1
7346,2938,51,2025-01-16 01:39:00,693,Product Inquiry,Escalated,Escalated,1
7347,2573,51,2025-02-22 08:20:00,183,Complaint,Escalated,Pending,1
7348,3629,86,2025-03-18 01:09:00,762,Billing,Dropped,Resolved,1
7349,4187,47,2025-05-16 07:18:00,835,Product Inquiry,Dropped,Resolved,0
7350,3286,35,2025-05-11 19:57:00,1089,Loan Status,Dropped,Resolved,1
7351,4406,36,2025-03-15 09:12:00,151,Loan Status,Escalated,Escalated,0
7352,3488,12,2025-04-23 03:49:00,211,Billing,Dropped,Escalated,0
7353,1147,94,2025-01-29 23:54:00,1157,Product Inquiry,Dropped,Pending,1
7354,2032,5,2025-01-31 07:19:00,1135,Technical,Completed,Pending,0
7355,2311,71,2025-05-27 20:26:00,565,Loan Status,Escalated,Resolved,0
7356,1387,45,2025-01-15 22:50:00,367,Billing,Escalated,Escalated,1
7357,4121,63,2025-01-17 22:25:00,132,Technical,Escalated,Resolved,1
7358,2873,66,2025-02-08 02:53:00,260,Product Inquiry,Completed,Escalated,1
7359,4588,100,2025-03-03 03:37:00,656,Complaint,Dropped,Pending,1
7360,1915,94,2025-02-18 11:01:00,808,Technical,Completed,Pending,1
7361,2878,21,2025-01-12 19:20:00,904,Product Inquiry,Escalated,Resolved,0
7362,3685,37,2025-05-21 03:34:00,757,Technical,Completed,Resolved,0
7363,4658,74,2025-05-10 18:51:00,1002,Billing,Completed,Resolved,1
7364,4748,26,2025-03-25 14:36:00,892,Product Inquiry,Escalated,Pending,1
7365,1277,85,2025-06-21 07:58:00,919,Product Inquiry,Escalated,Escalated,1
7366,2977,74,2025-04-14 00:52:00,32,Complaint,Dropped,Escalated,0
7367,2859,34,2025-04-09 14:48:00,937,Product Inquiry,Dropped,Resolved,1
7368,4036,69,2025-04-13 23:39:00,209,Billing,Escalated,Resolved,1
7369,4371,49,2025-03-08 16:04:00,154,Product Inquiry,Completed,Pending,0
7370,2825,58,2025-04-21 17:06:00,414,Product Inquiry,Escalated,Escalated,1
7371,3636,1,2025-04-05 16:49:00,1165,Loan Status,Escalated,Pending,1
7372,2833,84,2025-04-12 05:59:00,675,Billing,Completed,Escalated,0
7373,3696,82,2025-01-04 06:37:00,231,Loan Status,Completed,Pending,1
7374,1617,99,2024-12-28 19:51:00,693,Technical,Dropped,Escalated,0
7375,2630,43,2025-01-13 23:35:00,357,Technical,Completed,Escalated,0
7376,3182,25,2025-06-05 20:01:00,878,Billing,Dropped,Escalated,0
7377,1579,34,2025-03-19 23:44:00,437,Loan Status,Dropped,Pending,0
7378,2170,37,2025-04-13 03:48:00,618,Technical,Escalated,Resolved,1
7379,1489,44,2025-02-26 15:55:00,294,Loan Status,Dropped,Pending,0
7380,3525,62,2025-01-18 18:28:00,283,Product Inquiry,Escalated,Resolved,0
7381,2182,82,2025-02-16 20:05:00,1123,Product Inquiry,Dropped,Escalated,1
7382,1383,95,2025-05-16 01:46:00,639,Product Inquiry,Dropped,Pending,1
7383,1162,40,2025-05-08 00:50:00,1176,Product Inquiry,Completed,Escalated,1
7384,3488,76,2025-03-20 19:37:00,566,Product Inquiry,Escalated,Escalated,0
7385,2876,8,2025-05-02 08:50:00,909,Billing,Escalated,Pending,1
7386,2212,23,2025-06-06 06:20:00,579,Loan Status,Escalated,Pending,0
7387,3462,96,2025-02-22 21:53:00,299,Loan Status,Escalated,Resolved,0
7388,2362,86,2025-03-27 15:00:00,807,Product Inquiry,Dropped,Escalated,1
7389,2630,41,2025-04-27 01:02:00,1119,Technical,Completed,Resolved,1
7390,2204,97,2025-01-03 05:34:00,228,Billing,Dropped,Escalated,0
7391,1287,33,2025-01-12 10:28:00,171,Technical,Dropped,Escalated,0
7392,2857,3,2025-02-20 16:26:00,1179,Loan Status,Escalated,Resolved,1
7393,1186,75,2025-04-09 13:23:00,384,Product Inquiry,Completed,Pending,1
7394,2907,12,2025-04-10 10:57:00,846,Product Inquiry,Escalated,Resolved,0
7395,2161,90,2025-02-25 07:54:00,205,Complaint,Escalated,Pending,1
7396,1129,73,2025-04-29 04:02:00,416,Complaint,Dropped,Resolved,0
7397,3241,9,2025-05-14 00:32:00,1100,Product Inquiry,Dropped,Pending,1
7398,3363,55,2025-01-16 03:38:00,601,Technical,Dropped,Resolved,1
7399,4856,13,2025-04-21 19:03:00,822,Billing,Escalated,Resolved,1
7400,2887,15,2025-05-07 06:29:00,662,Technical,Escalated,Pending,0
7401,1143,87,2025-05-13 20:52:00,196,Technical,Dropped,Resolved,1
7402,1015,42,2025-05-21 19:21:00,587,Loan Status,Completed,Pending,0
7403,4373,42,2025-03-15 19:11:00,826,Technical,Escalated,Escalated,1
7404,3470,25,2025-03-25 19:22:00,1156,Technical,Escalated,Resolved,1
7405,1244,40,2025-04-26 07:57:00,115,Loan Status,Escalated,Pending,0
7406,1926,94,2025-02-14 07:52:00,696,Loan Status,Dropped,Pending,1
7407,4178,53,2025-01-16 13:37:00,32,Loan Status,Escalated,Resolved,0
7408,4159,62,2025-03-29 10:57:00,853,Loan Status,Completed,Pending,1
7409,3176,89,2025-02-25 05:35:00,908,Loan Status,Dropped,Pending,0
7410,1906,87,2025-04-22 04:23:00,818,Billing,Dropped,Resolved,0
7411,1886,22,2025-05-12 05:07:00,1077,Complaint,Completed,Escalated,0
7412,1340,79,2025-06-07 14:46:00,554,Complaint,Dropped,Escalated,1
7413,3051,63,2025-02-24 20:50:00,995,Billing,Completed,Escalated,0
7414,4398,53,2025-02-24 07:01:00,525,Billing,Escalated,Pending,0
7415,2433,3,2025-05-14 03:16:00,712,Technical,Dropped,Resolved,1
7416,4950,78,2025-04-15 14:13:00,891,Billing,Escalated,Escalated,0
7417,1305,11,2025-04-04 14:33:00,619,Complaint,Completed,Resolved,0
7418,1907,64,2025-04-03 02:47:00,1155,Product Inquiry,Escalated,Escalated,0
7419,3654,66,2025-06-20 04:52:00,59,Product Inquiry,Completed,Escalated,0
7420,4792,38,2025-01-02 08:09:00,496,Product Inquiry,Escalated,Resolved,0
7421,4296,11,2025-05-10 16:08:00,232,Technical,Completed,Escalated,1
7422,2371,32,2025-04-13 01:50:00,753,Complaint,Completed,Pending,1
7423,4039,54,2025-06-09 05:22:00,182,Loan Status,Dropped,Pending,0
7424,1320,87,2025-01-14 19:56:00,707,Loan Status,Completed,Pending,0
7425,1558,9,2025-05-16 02:25:00,72,Product Inquiry,Completed,Resolved,1
7426,2204,87,2025-02-16 07:57:00,443,Technical,Escalated,Resolved,0
7427,3665,33,2025-03-24 14:03:00,472,Product Inquiry,Dropped,Escalated,1
7428,3758,33,2025-05-14 14:38:00,180,Billing,Completed,Escalated,1
7429,2409,64,2025-01-26 16:52:00,1097,Billing,Dropped,Resolved,1
7430,2641,3,2025-05-20 19:12:00,1156,Technical,Escalated,Pending,1
7431,4863,88,2025-04-09 21:20:00,859,Technical,Completed,Resolved,0
7432,4843,31,2025-02-14 15:45:00,137,Technical,Escalated,Resolved,1
7433,2131,100,2025-06-11 11:04:00,358,Technical,Dropped,Escalated,1
7434,3578,63,2025-01-04 14:27:00,735,Product Inquiry,Dropped,Escalated,0
7435,3457,51,2025-04-11 09:06:00,662,Technical,Completed,Escalated,1
7436,4367,75,2025-03-03 19:10:00,979,Technical,Dropped,Escalated,0
7437,1817,87,2025-02-10 09:31:00,626,Technical,Completed,Pending,0
7438,2194,51,2025-05-01 11:19:00,455,Billing,Dropped,Pending,1
7439,4402,5,2025-04-26 19:48:00,936,Complaint,Completed,Pending,1
7440,3540,45,2025-02-28 10:52:00,262,Billing,Completed,Escalated,1
7441,4266,82,2025-05-02 21:45:00,480,Billing,Escalated,Pending,0
7442,1011,3,2025-04-17 11:00:00,784,Billing,Escalated,Pending,0
7443,1194,64,2025-03-05 10:44:00,545,Complaint,Completed,Escalated,0
7444,3537,33,2025-06-19 09:55:00,620,Complaint,Dropped,Resolved,1
7445,3842,94,2025-05-17 23:42:00,513,Billing,Dropped,Pending,0
7446,3928,44,2025-01-01 06:24:00,108,Technical,Escalated,Pending,1
7447,3229,60,2024-12-26 19:37:00,718,Billing,Completed,Resolved,1
7448,4009,51,2025-02-05 04:15:00,435,Billing,Completed,Escalated,0
7449,4888,31,2025-06-12 17:31:00,935,Loan Status,Completed,Resolved,1
7450,1655,93,2025-01-18 12:09:00,305,Loan Status,Escalated,Pending,1
7451,2921,19,2025-03-02 17:31:00,207,Billing,Escalated,Pending,1
7452,4387,33,2025-02-22 16:07:00,700,Complaint,Escalated,Resolved,1
7453,3741,65,2025-05-11 11:35:00,841,Billing,Completed,Resolved,0
7454,3077,83,2025-03-03 13:44:00,1029,Product Inquiry,Dropped,Escalated,0
7455,2619,34,2025-05-18 11:10:00,1017,Billing,Completed,Escalated,0
7456,4749,43,2025-06-18 23:48:00,360,Billing,Completed,Pending,0
7457,4867,67,2025-01-30 05:58:00,582,Product Inquiry,Escalated,Resolved,0
7458,4864,29,2025-05-21 12:38:00,203,Billing,Completed,Resolved,0
7459,2119,58,2025-05-11 14:49:00,506,Billing,Escalated,Escalated,0
7460,4452,30,2025-05-16 08:16:00,121,Billing,Completed,Resolved,0
7461,1777,74,2025-01-27 18:59:00,539,Loan Status,Dropped,Resolved,0
7462,1443,2,2024-12-31 06:29:00,925,Technical,Completed,Pending,0
7463,1297,75,2025-04-03 11:19:00,630,Loan Status,Dropped,Escalated,1
7464,1807,5,2025-03-20 05:40:00,628,Technical,Dropped,Pending,1
7465,2760,95,2025-06-04 01:28:00,443,Technical,Escalated,Escalated,1
7466,1844,36,2025-02-24 19:23:00,166,Product Inquiry,Dropped,Pending,1
7467,2015,49,2025-01-28 16:26:00,707,Billing,Escalated,Escalated,1
7468,2384,67,2025-04-29 10:07:00,118,Billing,Completed,Resolved,1
7469,2397,26,2025-01-26 16:22:00,1096,Technical,Dropped,Escalated,0
7470,1553,92,2025-03-29 16:42:00,373,Product Inquiry,Completed,Pending,0
7471,3350,5,2025-06-18 19:35:00,325,Loan Status,Completed,Escalated,1
7472,1420,39,2025-02-17 16:13:00,370,Product Inquiry,Completed,Pending,1
7473,2269,31,2025-05-10 18:19:00,660,Product Inquiry,Dropped,Escalated,0
7474,4791,30,2025-01-15 02:14:00,64,Technical,Dropped,Pending,1
7475,2260,73,2025-03-11 22:23:00,200,Loan Status,Completed,Escalated,1
7476,4605,7,2025-02-04 02:25:00,415,Loan Status,Escalated,Pending,0
7477,1184,99,2025-02-17 14:15:00,364,Technical,Escalated,Resolved,0
7478,1467,21,2025-01-27 18:47:00,108,Loan Status,Completed,Resolved,0
7479,3801,5,2025-06-15 12:51:00,1186,Loan Status,Escalated,Escalated,1
7480,3410,23,2025-06-20 10:43:00,401,Billing,Completed,Resolved,0
7481,2306,31,2025-06-18 14:42:00,265,Billing,Completed,Resolved,1
7482,2576,98,2025-01-22 02:19:00,522,Loan Status,Escalated,Pending,0
7483,1335,84,2025-05-25 00:49:00,678,Billing,Dropped,Resolved,0
7484,3209,85,2025-02-05 03:21:00,184,Loan Status,Dropped,Escalated,0
7485,4231,51,2025-01-21 13:59:00,95,Technical,Dropped,Escalated,0
7486,2497,80,2025-02-10 04:30:00,229,Technical,Escalated,Pending,0
7487,4672,25,2025-02-10 16:29:00,541,Product Inquiry,Dropped,Pending,1
7488,4393,7,2025-01-02 09:38:00,541,Technical,Dropped,Resolved,1
7489,3059,72,2025-04-23 22:24:00,527,Loan Status,Dropped,Escalated,1
7490,2447,31,2025-01-03 00:56:00,714,Billing,Dropped,Resolved,1
7491,4144,2,2025-03-28 12:03:00,724,Billing,Escalated,Resolved,1
7492,1587,86,2025-01-05 22:43:00,1093,Technical,Completed,Escalated,1
7493,2881,66,2025-06-09 03:32:00,301,Loan Status,Dropped,Escalated,1
7494,1200,31,2025-03-24 13:50:00,753,Complaint,Escalated,Pending,0
7495,1521,15,2024-12-29 07:34:00,189,Product Inquiry,Escalated,Resolved,1
7496,2887,70,2025-04-05 18:53:00,64,Loan Status,Dropped,Escalated,0
7497,3552,68,2025-05-02 17:28:00,861,Technical,Dropped,Pending,0
7498,4809,23,2025-02-28 03:17:00,455,Complaint,Completed,Pending,1
7499,2711,24,2025-04-26 15:28:00,150,Billing,Completed,Escalated,0
7500,1787,46,2025-05-24 04:04:00,445,Technical,Dropped,Escalated,1
7501,4110,32,2025-02-13 07:50:00,315,Product Inquiry,Dropped,Resolved,0
7502,1059,28,2025-06-21 18:26:00,1008,Complaint,Completed,Escalated,1
7503,1577,25,2025-01-06 03:47:00,991,Complaint,Completed,Pending,0
7504,1320,53,2025-03-05 19:06:00,434,Technical,Dropped,Pending,0
7505,2458,14,2025-03-03 16:34:00,517,Loan Status,Completed,Resolved,1
7506,4707,35,2025-03-12 14:01:00,1153,Technical,Escalated,Resolved,0
7507,4747,77,2025-04-08 14:53:00,774,Complaint,Completed,Resolved,0
7508,4479,85,2025-03-20 00:47:00,1055,Billing,Dropped,Pending,1
7509,3037,42,2025-01-29 11:43:00,557,Product Inquiry,Dropped,Escalated,1
